Entrez ID	Type
158471	best inferred
91300	best inferred
91304	best inferred
79661	best inferred
79663	best inferred
54386	landmark
79665	best inferred
79664	best inferred
79667	best inferred
79666	best inferred
79669	best inferred
79668	best inferred
79690	best inferred
79691	best inferred
79694	best inferred
79693	best inferred
79696	best inferred
79695	best inferred
79698	best inferred
65055	best inferred
65057	landmark
79683	best inferred
79682	best inferred
79685	best inferred
79684	best inferred
79686	best inferred
79689	best inferred
91355	best inferred
92689	best inferred
55601	best inferred
56937	best inferred
55604	landmark
56938	best inferred
55603	best inferred
55602	best inferred
55608	landmark
56934	best inferred
55607	best inferred
56935	best inferred
56936	best inferred
9910	best inferred
56940	landmark
56941	best inferred
9908	best inferred
56942	best inferred
9909	best inferred
56943	best inferred
55612	best inferred
55611	best inferred
254531	best inferred
9902	best inferred
55616	best inferred
56948	best inferred
9903	landmark
55615	best inferred
56949	best inferred
9900	best inferred
55614	best inferred
9901	best inferred
56944	best inferred
9907	best inferred
55619	best inferred
56945	best inferred
9904	best inferred
56946	best inferred
9905	best inferred
55617	best inferred
56947	best inferred
9920	best inferred
9921	best inferred
56951	best inferred
9919	best inferred
56953	best inferred
56954	best inferred
55623	best inferred
55622	best inferred
55621	best inferred
55620	landmark
56950	best inferred
9913	best inferred
9914	best inferred
55626	best inferred
9911	best inferred
55625	best inferred
9912	best inferred
55624	best inferred
9917	landmark
9918	landmark
9915	landmark
9931	best inferred
8601	best inferred
55630	best inferred
56965	best inferred
301	best inferred
55634	best inferred
302	best inferred
304	best inferred
55631	best inferred
9924	landmark
55638	best inferred
306	best inferred
9925	best inferred
307	best inferred
9922	best inferred
55636	best inferred
308	best inferred
9923	best inferred
309	best inferred
9928	landmark
9929	best inferred
56967	best inferred
9926	landmark
9927	best inferred
8611	best inferred
8612	best inferred
9943	landmark
9940	best inferred
9941	best inferred
81926	best inferred
81929	best inferred
55640	best inferred
81930	best inferred
310	landmark
81931	best inferred
311	best inferred
81932	best inferred
79612	best inferred
313	best inferred
55644	best inferred
79611	best inferred
314	best inferred
55643	best inferred
316	best inferred
8604	best inferred
9935	best inferred
79616	best inferred
317	best inferred
8605	best inferred
9936	best inferred
318	best inferred
8602	best inferred
9933	best inferred
55647	best inferred
8603	best inferred
9934	best inferred
9939	best inferred
8609	best inferred
9937	best inferred
8607	landmark
9938	best inferred
9950	best inferred
8622	best inferred
8623	best inferred
8621	best inferred
338645	best inferred
55652	best inferred
56984	best inferred
55651	best inferred
56985	best inferred
321	best inferred
55650	best inferred
56986	best inferred
322	best inferred
56987	best inferred
323	landmark
55656	best inferred
56980	best inferred
324	best inferred
55655	best inferred
79600	landmark
55654	best inferred
79603	best inferred
56983	best inferred
79602	best inferred
327	best inferred
8615	best inferred
9946	best inferred
54329	best inferred
79605	best inferred
328	best inferred
329	landmark
8613	best inferred
55658	best inferred
8614	best inferred
9945	best inferred
55657	best inferred
79609	best inferred
79608	best inferred
9948	best inferred
9949	best inferred
9960	best inferred
8630	best inferred
9961	landmark
7301	best inferred
8633	best inferred
8634	best inferred
8631	best inferred
9962	best inferred
8632	best inferred
330	best inferred
54332	best inferred
55663	best inferred
56995	best inferred
79630	best inferred
55662	best inferred
56996	best inferred
332	landmark
55661	best inferred
56997	landmark
79632	best inferred
333	best inferred
55660	best inferred
56998	best inferred
79631	best inferred
334	best inferred
55667	best inferred
79634	best inferred
55666	best inferred
56992	best inferred
79633	best inferred
55665	best inferred
56993	best inferred
55664	best inferred
56994	best inferred
79635	best inferred
8626	best inferred
9957	best inferred
9958	best inferred
79637	best inferred
8624	landmark
9955	best inferred
55669	best inferred
8625	best inferred
9956	best inferred
55668	best inferred
79639	best inferred
56999	best inferred
9972	best inferred
8644	best inferred
9975	best inferred
7311	best inferred
8645	best inferred
9976	best inferred
7314	best inferred
8642	best inferred
9973	best inferred
8643	best inferred
55670	best inferred
341	best inferred
196743	best inferred
55671	best inferred
79623	best inferred
54346	best inferred
79622	best inferred
347	best inferred
54345	best inferred
79625	best inferred
348	landmark
54344	best inferred
79624	best inferred
7305	best inferred
9968	best inferred
79627	best inferred
8638	best inferred
9969	best inferred
7307	best inferred
8635	best inferred
9966	best inferred
79629	best inferred
7306	best inferred
8636	best inferred
9967	best inferred
55679	best inferred
79628	best inferred
8639	best inferred
196740	best inferred
8651	best inferred
9982	best inferred
7321	best inferred
9980	best inferred
7320	best inferred
8650	best inferred
7323	best inferred
8655	best inferred
7322	best inferred
9987	best inferred
8653	best inferred
9984	best inferred
7324	best inferred
8654	best inferred
9985	best inferred
351	landmark
353	best inferred
355	landmark
357	best inferred
358	best inferred
8648	best inferred
8649	best inferred
7318	best inferred
8646	best inferred
7317	best inferred
9978	best inferred
7319	landmark
8662	best inferred
9993	best inferred
6001	best inferred
7332	best inferred
8660	best inferred
9991	best inferred
6000	best inferred
8661	best inferred
6003	best inferred
7334	best inferred
8666	best inferred
9997	best inferred
6002	best inferred
8667	best inferred
7336	best inferred
8664	best inferred
6004	best inferred
8665	best inferred
360	best inferred
9990	best inferred
361	best inferred
362	best inferred
364	best inferred
366	best inferred
367	best inferred
368	best inferred
369	best inferred
7327	best inferred
8659	best inferred
7326	best inferred
7329	best inferred
9988	landmark
7328	best inferred
8658	best inferred
9989	best inferred
7341	best inferred
8673	best inferred
8674	best inferred
7343	best inferred
8671	best inferred
7342	best inferred
8672	best inferred
6014	best inferred
7345	best inferred
8677	best inferred
8678	landmark
6016	best inferred
7347	best inferred
8675	best inferred
6015	best inferred
8676	best inferred
372	best inferred
373	best inferred
374	best inferred
375	best inferred
377	best inferred
378	best inferred
379	best inferred
6006	best inferred
7337	best inferred
6009	landmark
8668	best inferred
8669	best inferred
7352	best inferred
7351	best inferred
8685	best inferred
8682	best inferred
7353	best inferred
8688	best inferred
7355	best inferred
7358	landmark
7357	best inferred
381	best inferred
382	best inferred
383	best inferred
384	best inferred
387	landmark
388	best inferred
389	best inferred
6018	best inferred
7349	best inferred
6019	best inferred
8694	best inferred
6035	best inferred
8697	best inferred
7368	best inferred
8698	best inferred
390	best inferred
391	best inferred
392	landmark
393	best inferred
8692	best inferred
394	best inferred
395	best inferred
7360	best inferred
8690	best inferred
396	best inferred
397	best inferred
398	best inferred
399	best inferred
7374	best inferred
7373	best inferred
6045	best inferred
7376	landmark
7375	best inferred
6047	best inferred
7378	best inferred
6046	best inferred
6049	best inferred
6048	best inferred
6041	best inferred
7372	best inferred
7371	best inferred
56904	best inferred
6039	best inferred
56905	best inferred
56906	best inferred
56901	best inferred
56902	best inferred
7385	best inferred
7384	best inferred
7386	best inferred
7389	best inferred
7388	best inferred
6059	best inferred
6050	landmark
7381	best inferred
6051	best inferred
56910	best inferred
56915	best inferred
56911	best inferred
56912	best inferred
56913	best inferred
7398	landmark
7390	best inferred
7392	best inferred
56920	best inferred
56926	best inferred
56929	best inferred
56922	best inferred
56924	landmark
56925	best inferred
92579	best inferred
6097	best inferred
6091	best inferred
6094	best inferred
6093	best inferred
6095	best inferred
388969	best inferred
92595	best inferred
91298	best inferred
91289	best inferred
374354	best inferred
65123	landmark
65125	best inferred
65124	best inferred
80758	landmark
80757	best inferred
54471	best inferred
54470	best inferred
79770	best inferred
54475	best inferred
80762	best inferred
79772	best inferred
80760	best inferred
54472	best inferred
79774	best inferred
79777	best inferred
79776	best inferred
80765	best inferred
54477	best inferred
80764	best inferred
54476	best inferred
79778	best inferred
80763	best inferred
375346	landmark
80746	landmark
80745	best inferred
54482	best inferred
54480	best inferred
79762	best inferred
79763	best inferred
80755	best inferred
79768	best inferred
54487	best inferred
79767	best inferred
80778	best inferred
54491	best inferred
79792	best inferred
54496	best inferred
79794	best inferred
79797	best inferred
80781	best inferred
54499	landmark
54498	best inferred
79781	best inferred
79784	best inferred
79783	best inferred
80772	best inferred
79786	best inferred
79785	best inferred
80777	best inferred
80776	best inferred
388677	best inferred
80775	best inferred
79789	best inferred
80774	best inferred
90121	best inferred
80789	best inferred
90141	best inferred
55722	best inferred
55720	best inferred
55726	best inferred
55723	best inferred
55729	best inferred
400	best inferred
55733	best inferred
55732	best inferred
402	best inferred
55731	best inferred
403	best inferred
55737	best inferred
405	best inferred
406	best inferred
55735	best inferred
55734	best inferred
408	best inferred
409	best inferred
55739	best inferred
54407	best inferred
55738	best inferred
8710	best inferred
8711	best inferred
55740	best inferred
410	best inferred
411	best inferred
54413	best inferred
55744	best inferred
80700	best inferred
412	best inferred
55743	best inferred
79710	best inferred
55742	best inferred
414	best inferred
55741	best inferred
79712	best inferred
8703	best inferred
55748	landmark
416	best inferred
8704	best inferred
79714	best inferred
55746	landmark
79717	best inferred
8702	best inferred
55745	best inferred
79716	landmark
419	best inferred
8707	best inferred
79719	best inferred
79718	best inferred
8705	best inferred
8706	best inferred
8721	best inferred
8722	best inferred
8720	landmark
55751	best inferred
55750	best inferred
420	best inferred
421	best inferred
55755	best inferred
55754	best inferred
55753	best inferred
55752	best inferred
79701	best inferred
8714	best inferred
55759	best inferred
427	landmark
8715	best inferred
55758	best inferred
79703	best inferred
55757	best inferred
79706	best inferred
429	best inferred
55756	best inferred
79705	best inferred
8718	best inferred
79707	best inferred
8717	best inferred
79709	best inferred
8732	best inferred
8733	best inferred
7402	best inferred
8731	landmark
54431	best inferred
55761	best inferred
55760	best inferred
79731	best inferred
432	best inferred
55766	best inferred
79733	best inferred
54434	best inferred
55765	best inferred
435	best inferred
54433	best inferred
55764	best inferred
79735	best inferred
54432	best inferred
55763	best inferred
79734	best inferred
8725	best inferred
8726	landmark
54438	landmark
55769	best inferred
79736	best inferred
439	best inferred
8723	best inferred
55768	best inferred
79739	best inferred
8724	best inferred
54436	best inferred
79738	best inferred
8729	best inferred
8727	landmark
8728	best inferred
8740	best inferred
7411	best inferred
8743	best inferred
7410	best inferred
8744	best inferred
8741	best inferred
7412	best inferred
8742	best inferred
80705	best inferred
440	best inferred
54442	landmark
54440	best inferred
79720	best inferred
443	best inferred
55770	best inferred
444	best inferred
445	best inferred
55776	best inferred
55775	best inferred
79724	best inferred
79723	best inferred
8736	best inferred
79726	best inferred
7403	best inferred
8737	best inferred
55779	best inferred
79728	best inferred
7405	best inferred
55778	best inferred
7408	best inferred
7407	best inferred
79729	best inferred
8738	best inferred
7409	best inferred
8739	best inferred
8751	best inferred
7422	best inferred
8754	best inferred
7421	best inferred
7424	best inferred
7423	best inferred
80736	best inferred
65109	best inferred
65108	best inferred
54453	best inferred
55784	best inferred
79751	best inferred
80740	best inferred
79750	best inferred
79753	best inferred
55781	best inferred
79752	best inferred
55788	best inferred
79755	best inferred
55787	best inferred
79754	best inferred
54455	best inferred
55786	best inferred
80742	best inferred
54454	best inferred
55785	best inferred
80741	best inferred
7415	best inferred
79759	best inferred
7414	best inferred
79758	best inferred
7417	best inferred
8745	best inferred
7416	landmark
54458	best inferred
7419	best inferred
8761	best inferred
65110	best inferred
7431	best inferred
7430	best inferred
8760	best inferred
6102	best inferred
7433	best inferred
7432	best inferred
8766	best inferred
8763	best inferred
6103	best inferred
7434	best inferred
8764	best inferred
65117	best inferred
80724	best inferred
80723	best inferred
55791	best inferred
55790	best inferred
460	best inferred
55795	best inferred
79740	best inferred
463	best inferred
54463	best inferred
54462	best inferred
55793	landmark
79742	best inferred
466	landmark
54468	best inferred
55799	best inferred
79744	best inferred
467	best inferred
55798	best inferred
468	best inferred
79746	best inferred
54465	best inferred
55796	best inferred
79745	best inferred
7425	best inferred
7428	best inferred
54469	best inferred
92703	best inferred
7429	best inferred
8772	best inferred
8773	best inferred
7444	best inferred
8776	best inferred
7443	best inferred
8777	best inferred
8774	best inferred
8775	best inferred
471	best inferred
472	best inferred
473	best inferred
475	best inferred
476	best inferred
477	best inferred
478	best inferred
7436	best inferred
7439	best inferred
8767	best inferred
6120	best inferred
7450	best inferred
6122	best inferred
7453	best inferred
6124	best inferred
8787	best inferred
7454	best inferred
8788	best inferred
6125	best inferred
7456	best inferred
8786	best inferred
481	landmark
8780	best inferred
482	best inferred
483	best inferred
488	best inferred
489	best inferred
6117	landmark
7448	best inferred
7447	best inferred
6119	landmark
6118	landmark
7462	best inferred
8794	best inferred
6130	best inferred
7461	best inferred
8795	best inferred
7464	best inferred
8792	best inferred
6132	best inferred
8793	best inferred
6135	best inferred
7466	landmark
8798	best inferred
6134	best inferred
7465	best inferred
8799	best inferred
6137	best inferred
7468	best inferred
8796	best inferred
6136	best inferred
490	best inferred
491	best inferred
8790	best inferred
492	best inferred
493	best inferred
498	best inferred
6128	best inferred
7458	best inferred
6129	best inferred
6141	best inferred
7475	best inferred
6143	best inferred
7474	best inferred
6146	best inferred
7476	best inferred
6147	best inferred
6139	best inferred
6138	best inferred
7469	best inferred
6152	best inferred
6155	best inferred
7486	best inferred
6154	best inferred
7485	landmark
6157	best inferred
6156	best inferred
6159	best inferred
6158	best inferred
6150	best inferred
7481	best inferred
6164	best inferred
7494	landmark
6166	best inferred
6165	best inferred
6168	best inferred
6167	best inferred
7498	best inferred
6169	best inferred
6160	best inferred
7490	best inferred
6161	best inferred
6175	best inferred
6176	best inferred
6171	best inferred
55700	best inferred
55704	best inferred
55703	best inferred
55702	best inferred
55701	best inferred
55707	best inferred
55706	best inferred
55705	best inferred
6185	best inferred
6188	best inferred
6187	best inferred
55709	best inferred
6189	best inferred
6182	landmark
6181	best inferred
6184	landmark
6183	best inferred
55711	best inferred
55715	best inferred
55714	best inferred
55713	best inferred
55719	best inferred
55718	best inferred
55717	best inferred
55716	best inferred
6197	best inferred
6196	best inferred
6199	best inferred
6198	best inferred
6191	best inferred
6193	landmark
6192	best inferred
91373	best inferred
6195	landmark
6194	landmark
65080	best inferred
65082	best inferred
65084	best inferred
65083	best inferred
65095	best inferred
65094	best inferred
158747	best inferred
388650	landmark
146712	best inferred
65244	best inferred
65243	best inferred
90204	best inferred
79890	best inferred
79892	best inferred
79891	best inferred
79894	best inferred
79893	best inferred
79896	best inferred
79895	best inferred
79899	best inferred
92856	best inferred
65258	best inferred
79882	best inferred
79885	best inferred
79884	best inferred
79887	best inferred
79886	best inferred
79888	best inferred
65250	best inferred
65264	best inferred
65263	best inferred
65265	best inferred
145389	best inferred
65260	best inferred
91543	best inferred
349152	best inferred
80896	best inferred
80895	best inferred
400961	best inferred
90233	best inferred
653784	best inferred
220972	best inferred
28231	best inferred
28232	best inferred
146691	best inferred
501	landmark
506	best inferred
509	best inferred
8808	best inferred
8809	best inferred
54512	landmark
55843	best inferred
79810	best inferred
55841	best inferred
79812	best inferred
513	best inferred
55840	best inferred
79811	best inferred
514	best inferred
8802	best inferred
55847	landmark
515	best inferred
8803	best inferred
79813	best inferred
516	best inferred
8800	landmark
517	best inferred
8801	best inferred
79815	best inferred
518	best inferred
79818	best inferred
8807	best inferred
79817	best inferred
256949	best inferred
8804	landmark
54518	best inferred
8805	best inferred
54517	best inferred
55848	best inferred
79819	best inferred
220988	best inferred
8821	landmark
55850	best inferred
8819	best inferred
521	best inferred
55854	best inferred
522	best inferred
55853	best inferred
523	best inferred
54521	best inferred
55852	best inferred
79801	best inferred
54520	best inferred
79800	best inferred
8813	best inferred
55858	best inferred
79803	best inferred
526	best inferred
8814	best inferred
55856	best inferred
528	best inferred
79804	best inferred
529	best inferred
8818	best inferred
8815	best inferred
54529	best inferred
55859	best inferred
8832	best inferred
55860	best inferred
79830	best inferred
79832	best inferred
533	landmark
79831	best inferred
55863	best inferred
535	best inferred
54531	best inferred
55862	best inferred
79833	best inferred
8824	best inferred
54538	best inferred
79836	best inferred
537	best inferred
8825	best inferred
54537	best inferred
538	best inferred
79838	best inferred
539	best inferred
54535	best inferred
79837	best inferred
8828	best inferred
8829	best inferred
79839	best inferred
8826	landmark
54539	best inferred
8842	best inferred
7512	best inferred
8840	best inferred
7511	landmark
8841	best inferred
54541	landmark
55872	best inferred
540	best inferred
54540	best inferred
55870	best inferred
54545	best inferred
55876	best inferred
54544	best inferred
545	best inferred
79823	best inferred
546	best inferred
54542	best inferred
547	best inferred
8835	landmark
79825	best inferred
8836	best inferred
549	best inferred
8833	best inferred
7504	best inferred
8834	best inferred
7507	best inferred
8839	best inferred
79829	best inferred
79828	best inferred
8837	landmark
7508	best inferred
8850	best inferred
8853	best inferred
7520	best inferred
8854	best inferred
92822	best inferred
8851	landmark
80833	best inferred
550	best inferred
54552	best inferred
79850	landmark
54551	best inferred
552	best inferred
54550	best inferred
79852	best inferred
256987	best inferred
54556	best inferred
79854	best inferred
54555	best inferred
55885	best inferred
55884	best inferred
558	best inferred
7514	best inferred
8846	best inferred
79858	best inferred
92815	best inferred
54558	best inferred
7515	best inferred
55888	best inferred
7518	best inferred
8848	best inferred
8861	best inferred
6201	best inferred
8864	best inferred
7531	best inferred
6203	best inferred
7534	best inferred
6202	best inferred
7533	best inferred
8863	best inferred
80823	best inferred
55890	best inferred
55893	landmark
563	best inferred
55892	best inferred
79841	best inferred
79840	best inferred
55898	best inferred
79843	best inferred
54566	best inferred
79842	best inferred
567	best inferred
79845	best inferred
80830	best inferred
79844	best inferred
7525	best inferred
8857	best inferred
79847	best inferred
8858	best inferred
79846	best inferred
79848	best inferred
7529	best inferred
7528	best inferred
8859	best inferred
8871	best inferred
65220	best inferred
8872	best inferred
6210	best inferred
7541	best inferred
8870	landmark
7543	best inferred
8875	best inferred
7542	best inferred
8876	best inferred
7545	best inferred
8874	best inferred
570	best inferred
79870	best inferred
571	best inferred
572	landmark
79872	best inferred
573	best inferred
79871	best inferred
79874	best inferred
575	best inferred
79873	best inferred
576	best inferred
79876	best inferred
577	best inferred
578	best inferred
80862	best inferred
7536	best inferred
7535	best inferred
8869	landmark
79879	best inferred
6207	best inferred
7538	landmark
6206	best inferred
8867	best inferred
6208	best inferred
7539	best inferred
8882	best inferred
8883	best inferred
7552	best inferred
8880	best inferred
7551	best inferred
8881	best inferred
6223	best inferred
8886	best inferred
7553	best inferred
8887	best inferred
7556	best inferred
8884	landmark
6224	best inferred
7555	best inferred
54581	best inferred
580	best inferred
581	landmark
54585	best inferred
54584	best inferred
585	best inferred
54583	best inferred
79863	best inferred
586	best inferred
79862	best inferred
587	best inferred
79864	best inferred
80853	best inferred
54587	best inferred
79866	best inferred
8879	best inferred
79869	best inferred
79868	best inferred
6218	best inferred
8877	best inferred
6217	best inferred
8878	landmark
6230	best inferred
7561	best inferred
8893	best inferred
8894	best inferred
6232	best inferred
8891	best inferred
8892	best inferred
8897	best inferred
6233	best inferred
7564	best inferred
8898	best inferred
6236	best inferred
8895	landmark
6235	best inferred
8896	best inferred
590	best inferred
8890	best inferred
594	best inferred
595	landmark
280658	best inferred
596	landmark
597	best inferred
598	best inferred
599	best inferred
6227	best inferred
6229	best inferred
8888	best inferred
6228	best inferred
7559	best inferred
6241	best inferred
7572	best inferred
6240	best inferred
7570	best inferred
6238	best inferred
6237	best inferred
8899	best inferred
6239	best inferred
6252	best inferred
6251	landmark
7582	best inferred
6253	landmark
7584	best inferred
6256	best inferred
7586	best inferred
6258	best inferred
6257	best inferred
7580	best inferred
6249	best inferred
6263	best inferred
6262	best inferred
7593	best inferred
7596	best inferred
7597	best inferred
6261	best inferred
254359	best inferred
6259	best inferred
6274	best inferred
6273	best inferred
6276	best inferred
6275	landmark
6277	best inferred
6279	best inferred
6272	best inferred
55803	best inferred
55802	best inferred
55800	best inferred
55806	best inferred
55805	best inferred
6285	best inferred
6284	landmark
6286	best inferred
6281	best inferred
6280	best inferred
6283	best inferred
6282	best inferred
55810	best inferred
55813	best inferred
55812	best inferred
55818	landmark
55816	best inferred
55815	best inferred
6296	best inferred
6297	best inferred
55819	best inferred
6299	best inferred
254394	best inferred
6294	best inferred
6293	best inferred
55825	landmark
55823	best inferred
55827	best inferred
55832	best inferred
55831	best inferred
55830	best inferred
54505	landmark
54504	best inferred
54503	best inferred
54502	best inferred
55833	best inferred
54509	best inferred
55839	best inferred
54507	best inferred
55837	landmark
43849	best inferred
28227	best inferred
122616	best inferred
375449	best inferred
27087	best inferred
148753	best inferred
27089	best inferred
91647	best inferred
27098	best inferred
27097	best inferred
27090	best inferred
27094	best inferred
27095	landmark
27092	best inferred
27065	best inferred
27063	best inferred
27069	best inferred
27067	best inferred
27068	best inferred
64065	best inferred
64067	best inferred
64066	best inferred
90333	best inferred
339479	best inferred
27076	best inferred
27077	best inferred
27074	best inferred
27075	best inferred
27079	best inferred
90326	best inferred
27072	best inferred
64061	best inferred
64063	best inferred
27071	best inferred
64062	best inferred
90362	best inferred
64078	best inferred
64077	best inferred
27043	best inferred
27044	best inferred
27042	best inferred
64087	best inferred
64089	best inferred
90355	best inferred
602	best inferred
604	best inferred
64081	best inferred
605	best inferred
64080	landmark
64083	best inferred
607	best inferred
608	best inferred
64084	best inferred
64097	best inferred
339448	best inferred
8909	best inferred
8908	best inferred
27020	best inferred
610	best inferred
613	best inferred
64092	best inferred
8900	landmark
64091	best inferred
617	best inferred
8905	best inferred
8906	best inferred
8904	best inferred
90379	best inferred
27032	landmark
27033	best inferred
27030	best inferred
27036	best inferred
27037	best inferred
622	landmark
27034	best inferred
8912	best inferred
8913	best inferred
8910	best inferred
627	best inferred
8911	best inferred
8916	best inferred
629	best inferred
8914	landmark
8915	best inferred
8930	best inferred
631	best inferred
79930	best inferred
633	best inferred
634	best inferred
79932	best inferred
55968	best inferred
636	best inferred
8924	best inferred
637	landmark
55966	best inferred
638	best inferred
639	best inferred
8927	best inferred
79939	best inferred
8925	best inferred
55969	best inferred
8941	best inferred
219654	best inferred
8942	best inferred
8940	best inferred
55970	best inferred
640	best inferred
641	best inferred
642	landmark
55975	best inferred
55974	best inferred
644	landmark
55973	best inferred
79922	best inferred
645	best inferred
79921	landmark
646	best inferred
8934	best inferred
79924	best inferred
8935	best inferred
196441	best inferred
648	best inferred
8932	best inferred
649	best inferred
8933	best inferred
8938	best inferred
8939	best inferred
79927	best inferred
8936	best inferred
79929	best inferred
221981	best inferred
206358	best inferred
650	best inferred
652	landmark
653	best inferred
79953	best inferred
654	best inferred
655	best inferred
79955	best inferred
657	best inferred
8945	best inferred
79957	best inferred
79956	best inferred
659	best inferred
8943	best inferred
79959	best inferred
79958	best inferred
6302	best inferred
7633	best inferred
6301	best inferred
660	best inferred
54662	best inferred
661	best inferred
662	best inferred
79940	best inferred
663	best inferred
664	landmark
665	landmark
53335	best inferred
54665	best inferred
54664	best inferred
79944	best inferred
667	best inferred
54663	best inferred
79943	best inferred
668	best inferred
79946	best inferred
669	best inferred
53339	best inferred
7626	best inferred
7625	best inferred
79947	landmark
7629	best inferred
8970	best inferred
8971	best inferred
6311	best inferred
8974	landmark
6310	best inferred
8975	best inferred
670	landmark
79971	best inferred
672	landmark
79970	best inferred
673	best inferred
79973	best inferred
53340	best inferred
675	best inferred
54677	best inferred
53346	best inferred
54676	best inferred
79974	best inferred
677	best inferred
53343	landmark
79977	best inferred
678	best inferred
54674	best inferred
6304	landmark
79979	best inferred
6303	best inferred
7637	best inferred
6305	best inferred
6307	best inferred
6309	best inferred
6320	best inferred
219699	best inferred
6322	best inferred
8985	landmark
8986	best inferred
6324	best inferred
6323	best inferred
54680	best inferred
79960	best inferred
683	best inferred
53353	best inferred
684	best inferred
54682	best inferred
79962	best inferred
54681	landmark
79961	landmark
196403	best inferred
686	best inferred
687	best inferred
79963	best inferred
688	best inferred
689	best inferred
79968	best inferred
6314	best inferred
6317	best inferred
8976	best inferred
79969	best inferred
6319	best inferred
6318	best inferred
8992	best inferred
5000	best inferred
8991	best inferred
5001	best inferred
8996	landmark
5002	best inferred
6332	best inferred
8997	best inferred
8994	best inferred
5004	best inferred
6334	best inferred
79991	best inferred
79990	best inferred
694	best inferred
695	landmark
699	best inferred
6328	best inferred
6327	best inferred
8988	best inferred
6329	best inferred
5010	best inferred
6342	landmark
7673	best inferred
53371	best inferred
79980	best inferred
79982	best inferred
53373	best inferred
79983	best inferred
79987	best inferred
6337	best inferred
79989	best inferred
5007	best inferred
6339	best inferred
6338	best inferred
8999	best inferred
6351	best inferred
5021	best inferred
6352	best inferred
5023	best inferred
6355	best inferred
5025	best inferred
6357	best inferred
5026	best inferred
6356	best inferred
5017	best inferred
6347	landmark
7678	best inferred
5018	landmark
5019	landmark
6362	best inferred
7693	best inferred
7692	best inferred
6364	best inferred
7695	best inferred
5033	best inferred
6363	best inferred
7694	best inferred
5034	best inferred
6366	best inferred
5036	best inferred
6368	best inferred
7699	best inferred
5037	best inferred
6367	best inferred
6360	best inferred
7691	best inferred
7690	landmark
5027	best inferred
5028	best inferred
5029	best inferred
6372	best inferred
6375	best inferred
6374	best inferred
5045	best inferred
5046	best inferred
6376	best inferred
5048	landmark
55900	best inferred
55906	best inferred
55905	best inferred
5052	best inferred
6383	best inferred
55909	best inferred
5054	landmark
6386	best inferred
5055	best inferred
6385	best inferred
55907	best inferred
6388	best inferred
6387	best inferred
5058	landmark
6389	best inferred
5050	landmark
6382	best inferred
5051	best inferred
55911	best inferred
55916	best inferred
55915	best inferred
55914	best inferred
5063	best inferred
5064	best inferred
6397	best inferred
5066	best inferred
6396	best inferred
6399	best inferred
6398	best inferred
5069	best inferred
6391	best inferred
6390	landmark
5062	best inferred
6392	best inferred
55924	best inferred
55922	best inferred
5074	best inferred
5077	best inferred
5079	best inferred
5071	best inferred
5073	best inferred
55930	best inferred
54606	best inferred
55937	best inferred
5087	best inferred
5089	best inferred
5080	best inferred
5082	best inferred
79913	best inferred
79912	best inferred
79915	best inferred
54619	best inferred
79919	best inferred
79918	best inferred
5096	landmark
5097	best inferred
5098	best inferred
5099	best inferred
5090	best inferred
5091	best inferred
5092	landmark
5093	best inferred
5094	best inferred
5095	best inferred
54622	best inferred
54621	best inferred
54626	best inferred
55957	best inferred
79902	landmark
79901	best inferred
54623	landmark
55954	best inferred
54629	best inferred
55958	landmark
27005	best inferred
27000	best inferred
27018	best inferred
27010	best inferred
27012	best inferred
27013	best inferred
28316	best inferred
91775	best inferred
64151	best inferred
64167	best inferred
150967	best inferred
64175	best inferred
64174	best inferred
149986	best inferred
27183	best inferred
64170	best inferred
27180	best inferred
27181	best inferred
64172	best inferred
375248	best inferred
91782	best inferred
147339	best inferred
701	landmark
27190	best inferred
705	best inferred
706	best inferred
708	best inferred
90480	best inferred
27165	best inferred
27163	best inferred
710	best inferred
712	best inferred
713	best inferred
715	best inferred
716	best inferred
717	best inferred
27161	best inferred
718	best inferred
719	best inferred
27175	best inferred
27173	best inferred
722	best inferred
725	best inferred
726	best inferred
727	landmark
728	best inferred
729	best inferred
730	best inferred
27147	best inferred
734	best inferred
738	best inferred
7710	best inferred
7709	best inferred
740	best inferred
741	best inferred
27158	best inferred
744	best inferred
27156	best inferred
745	best inferred
7701	best inferred
746	best inferred
747	best inferred
7703	best inferred
7702	best inferred
7705	best inferred
7704	best inferred
7707	best inferred
7706	best inferred
171017	best inferred
752	best inferred
753	best inferred
754	best inferred
755	best inferred
54758	best inferred
757	best inferred
758	best inferred
7716	best inferred
7718	best inferred
6401	best inferred
6400	best inferred
760	best inferred
762	best inferred
54765	best inferred
765	best inferred
54762	best inferred
767	best inferred
54769	best inferred
768	best inferred
7727	best inferred
7726	best inferred
7728	best inferred
7743	best inferred
770	best inferred
771	best inferred
773	best inferred
775	best inferred
776	best inferred
6403	best inferred
6402	best inferred
7733	best inferred
6405	best inferred
54778	best inferred
6404	best inferred
54777	best inferred
7738	best inferred
7739	best inferred
7750	landmark
64100	best inferred
6421	best inferred
7752	best inferred
64102	best inferred
7754	best inferred
6422	best inferred
7753	best inferred
64108	best inferred
780	landmark
781	best inferred
782	best inferred
783	best inferred
784	best inferred
54780	best inferred
785	best inferred
54785	best inferred
788	best inferred
54784	best inferred
6414	best inferred
7745	best inferred
6416	best inferred
6415	best inferred
7746	best inferred
54788	best inferred
6418	best inferred
7748	best inferred
171023	best inferred
6419	best inferred
